,Neighborhood code,Neighborhood name,Venue,Venue Latitude,Venue Longitude,Venue Category
2260,502,PROSPERIDAD         ,Restaurante Rías Bajas,40.44259758352577,-3.6713163349261633,Spanish Restaurant
2261,502,PROSPERIDAD         ,El Flaco,40.448432348138844,-3.670635058495978,Thai Restaurant
2262,502,PROSPERIDAD         ,Pizza Napoli,40.44868427705434,-3.6746085110692115,Pizza Place
2263,502,PROSPERIDAD         ,Vila Brasil,40.44224297217477,-3.6714768245044307,Brazilian Restaurant
2264,502,PROSPERIDAD         ,Miki,40.44196713110575,-3.6793412744388974,Sushi Restaurant
2265,502,PROSPERIDAD         ,El Rinconcito de Juan,40.44864528098534,-3.6751100796302865,Tapas Restaurant
2266,502,PROSPERIDAD         ,Pic And Nic Food,40.44593,-3.667959,Restaurant
2267,502,PROSPERIDAD         ,La Tagliatella,40.439228,-3.673308,Italian Restaurant
2268,502,PROSPERIDAD         ,La Ancha,40.4490694858795,-3.6776593243227795,Spanish Restaurant
2269,502,PROSPERIDAD         ,Los Torreznos,40.44803040121078,-3.6687835484620526,Tapas Restaurant
2270,502,PROSPERIDAD         ,Chacin,40.44431043416614,-3.6677735965904037,Tapas Restaurant
2271,502,PROSPERIDAD         ,Marisquería Salamar,40.4397892242296,-3.673762925024625,Seafood Restaurant
2272,502,PROSPERIDAD         ,Ferrara Bar Gastronomía,40.44898426688391,-3.6773653216928235,Restaurant
2273,502,PROSPERIDAD         ,Urrechu Velázquez,40.44304421047054,-3.6823403835296635,Mediterranean Restaurant
2274,502,PROSPERIDAD         ,The Market Madrid,40.4490371952376,-3.6770939826965328,Restaurant
2275,502,PROSPERIDAD         ,Bar Alonso,40.443215774127495,-3.680264763184298,Tapas Restaurant
2276,502,PROSPERIDAD         ,Terraza Lobbo,40.446126980639754,-3.6785043083638826,Spanish Restaurant
2277,502,PROSPERIDAD         ,Ottica Restaurante,40.44395979962216,-3.6654378325842494,Restaurant
2278,502,PROSPERIDAD         ,Uemura,40.448673,-3.6687715,Japanese Restaurant
2279,502,PROSPERIDAD         ,Abuelita Ana,40.44927593185733,-3.667862242527896,Café
2280,502,PROSPERIDAD         ,China Té,40.44711027293098,-3.6640141845775585,Asian Restaurant
2281,502,PROSPERIDAD         ,Chiquito Riz,40.437581110453806,-3.67590621143311,Spanish Restaurant
2282,502,PROSPERIDAD         ,La Vieja Tahona,40.444474827553705,-3.6669608889129677,Bakery
2283,502,PROSPERIDAD         ,Gaytan,40.449976,-3.678366,Restaurant
2284,502,PROSPERIDAD         ,Mi Taska Bar,40.44058550672898,-3.680464917975362,Café
2285,602,CUATRO CAMINOS      ,Goiko Grill,40.45242503592658,-3.696965739505928,Burger Joint
2286,602,CUATRO CAMINOS      ,Kabuki,40.45329135303375,-3.6971025817706655,Japanese Restaurant
2287,602,CUATRO CAMINOS      ,Tuk Tuk,40.452362342417445,-3.6968105311085826,Thai Restaurant
2288,602,CUATRO CAMINOS      ,Viavélez,40.452314878141024,-3.6981016013788146,Gastropub
2289,602,CUATRO CAMINOS      ,O'Pazo,40.4506134764897,-3.6973661563823645,Seafood Restaurant
2290,602,CUATRO CAMINOS      ,La Bahia,40.45219439788138,-3.699454176657762,Restaurant
2291,602,CUATRO CAMINOS      ,Naomi Japonés,40.45267622427877,-3.7005609078034314,Japanese Restaurant
2292,602,CUATRO CAMINOS      ,La Miguiña,40.451368255752776,-3.701523125195277,Bakery
2293,602,CUATRO CAMINOS      ,Piccola Napoli,40.449726,-3.701362,Pizza Place
2294,602,CUATRO CAMINOS      ,Honest Greens,40.449974935071666,-3.692594833175397,Salad Place
2295,602,CUATRO CAMINOS      ,Orio Pan,40.45335768013422,-3.6986485041817994,Bakery
2296,602,CUATRO CAMINOS      ,Pizza Al Cuadrado,40.447323788702285,-3.694596620774027,Pizza Place
2297,602,CUATRO CAMINOS      ,La Cocina De Gucho,40.45531,-3.697853,Spanish Restaurant
2298,602,CUATRO CAMINOS      ,Gourmet Experience Castellana,40.44757354167997,-3.6945313645575846,Deli / Bodega
2299,602,CUATRO CAMINOS      ,Restaurante Dadam,40.450156008805585,-3.701950475176818,Korean Restaurant
2300,602,CUATRO CAMINOS      ,Gaztelupe,40.44989139517627,-3.6982789990982603,Spanish Restaurant
2301,602,CUATRO CAMINOS      ,Mallorca,40.451038351917546,-3.698401304384057,Deli / Bodega
2302,602,CUATRO CAMINOS      ,Restaurante Combarro,40.45106483369389,-3.6985577029077676,Seafood Restaurant
2303,602,CUATRO CAMINOS      ,Pizzeria D'oro,40.45266308281798,-3.699938571907183,Pizza Place
2304,602,CUATRO CAMINOS      ,99 Sushi Bar,40.44592405404347,-3.698714073442771,Japanese Restaurant
2305,602,CUATRO CAMINOS      ,Don Lisander Trattoria,40.45358250957582,-3.6991683399810644,Italian Restaurant
2306,602,CUATRO CAMINOS      ,Aroy Thai,40.447482928630166,-3.6985380720248964,Thai Restaurant
2307,602,CUATRO CAMINOS      ,Wok Garden,40.450898479395114,-3.693703972341598,Asian Restaurant
2308,602,CUATRO CAMINOS      ,New York Burger,40.45024274589613,-3.691730917446386,Burger Joint
2309,602,CUATRO CAMINOS      ,La Tagliatella,40.44819919660656,-3.695370356832931,Italian Restaurant
2310,602,CUATRO CAMINOS      ,Miga Bakery,40.44661609244638,-3.696707073289475,Bakery
2311,602,CUATRO CAMINOS      ,Tierra Burrito Bar,40.45637676886668,-3.6931525393683082,Burrito Place
2312,602,CUATRO CAMINOS      ,New York Burger,40.45611201085545,-3.692737769561977,Burger Joint
2313,602,CUATRO CAMINOS      ,Asador Guetaria,40.447753047,-3.698483083,Spanish Restaurant
2314,602,CUATRO CAMINOS      ,El Gañán,40.45282033617687,-3.702115258821998,Tapas Restaurant
2315,602,CUATRO CAMINOS      ,El Capataz,40.44922481855915,-3.6942122154581316,Spanish Restaurant
2316,602,CUATRO CAMINOS      ,Yakitoro,40.4502,-3.690174,Spanish Restaurant
2317,602,CUATRO CAMINOS      ,La Bulla,40.445434644409985,-3.697143391637686,Restaurant
2318,602,CUATRO CAMINOS      ,La Berenjena de Chamberí,40.44650648006693,-3.6982072727399875,Tapas Restaurant
2319,602,CUATRO CAMINOS      ,Rebel Cafe,40.44543228,-3.69850153,Café
2320,602,CUATRO CAMINOS      ,Seducción a la carta,40.454296,-3.699142,Mediterranean Restaurant
2321,602,CUATRO CAMINOS      ,El Inti de Oro,40.448541,-3.696966,Peruvian Restaurant
2322,602,CUATRO CAMINOS      ,El Recuerdo,40.44722910729116,-3.6985534333258663,Spanish Restaurant
2323,602,CUATRO CAMINOS      ,Teppizare,40.448902,-3.695192,Pizza Place
2324,602,CUATRO CAMINOS      ,TGB The Good Burger,40.4506930342549,-3.6915253416241103,Burger Joint
2325,602,CUATRO CAMINOS      ,Hamburguesa Nostra,40.44772402867623,-3.6944065656134804,Burger Joint
2326,602,CUATRO CAMINOS      ,Mixturas GastroBar,40.448243838400806,-3.7002426090883027,Gastropub
2327,602,CUATRO CAMINOS      ,Bicai,40.45077977609239,-3.693226663839539,Restaurant
2328,602,CUATRO CAMINOS      ,Píllalos,40.44891,-3.702476,Bakery
2329,602,CUATRO CAMINOS      ,Restaurante Los Aros,40.4555588417803,-3.70344962508991,Spanish Restaurant
2330,602,CUATRO CAMINOS      ,Restaurante Persa Mr Kabab,40.44750511378491,-3.701258492093481,Middle Eastern Restaurant
2331,602,CUATRO CAMINOS      ,Sumo Restaurante,40.45012549643534,-3.6915352750738797,Japanese Restaurant
2332,602,CUATRO CAMINOS      ,La Taberna de Domínguez,40.45061401519829,-3.7045180530846267,Spanish Restaurant
2333,602,CUATRO CAMINOS      ,Maruzzella,40.44651099762922,-3.6995739026256445,Italian Restaurant
2334,602,CUATRO CAMINOS      ,Fan Fan Fresh Food,40.4488800264106,-3.690635043487948,Bistro
2335,602,CUATRO CAMINOS      ,(H)arina,40.44696226816916,-3.6945390552411346,Bakery
2336,602,CUATRO CAMINOS      ,Tony Roma's Ribs,40.45436491711333,-3.6947678837782227,American Restaurant
2337,602,CUATRO CAMINOS      ,La Antigua Churreria,40.45467453551918,-3.7027773238431676,Breakfast Spot
2338,602,CUATRO CAMINOS      ,Lateral,40.44963263036022,-3.6918519863698753,Tapas Restaurant
2339,602,CUATRO CAMINOS      ,Panaria,40.45500348394881,-3.69265770551842,Bakery
2340,602,CUATRO CAMINOS      ,Las Jarritas,40.45390482082563,-3.694914702565477,Tapas Restaurant
2341,602,CUATRO CAMINOS      ,Ristorante Luigi,40.45117866587837,-3.6923685649354696,Italian Restaurant
2342,602,CUATRO CAMINOS      ,Clos Madrid,40.446234,-3.699637,Restaurant
2343,602,CUATRO CAMINOS      ,La Cornada,40.45015912488132,-3.6914537472077202,Spanish Restaurant
2344,602,CUATRO CAMINOS      ,Tates Burguer,40.45430225923642,-3.690536117717586,Burger Joint
2345,602,CUATRO CAMINOS      ,Por Fin,40.45424846258889,-3.6986075555032123,Spanish Restaurant
2346,602,CUATRO CAMINOS      ,VIPS Bravo Murillo,40.448162,-3.7039852,Restaurant
2347,602,CUATRO CAMINOS      ,Panaderia Granier,40.45043889998574,-3.7033058088683313,Bakery
2348,602,CUATRO CAMINOS      ,El Enfriador,40.44933703014569,-3.691868726850502,Snack Place
2349,602,CUATRO CAMINOS      ,santagloria,40.45518077149172,-3.6936630039446423,Bakery
2350,602,CUATRO CAMINOS      ,Miss Sushi,40.45553480644517,-3.6933085256050515,Japanese Restaurant
2351,602,CUATRO CAMINOS      ,Maki,40.449497613657456,-3.6914922694193963,Sushi Restaurant
2352,602,CUATRO CAMINOS      ,La Esquina Caribeña,40.44886736414621,-3.7047410422433593,Latin American Restaurant
2353,602,CUATRO CAMINOS      ,Kilómetros de Pizza,40.45402537419619,-3.69334904365734,Pizza Place
2354,602,CUATRO CAMINOS      ,Museo del Jamón,40.45612977292266,-3.692309995243423,Tapas Restaurant
2355,602,CUATRO CAMINOS      ,100 Montaditos,40.447476517931975,-3.703848706283952,Sandwich Place
2356,602,CUATRO CAMINOS      ,La Tagliatella,40.45299241584174,-3.6901447584031004,Italian Restaurant
2357,602,CUATRO CAMINOS      ,Mallorca,40.45112263658825,-3.6923466855710725,Bakery
2358,602,CUATRO CAMINOS      ,Panoteca,40.45180294431181,-3.6925876137124205,Bakery
2359,602,CUATRO CAMINOS      ,Taco Bell,40.447895,-3.7036686,Mexican Restaurant
2360,602,CUATRO CAMINOS      ,La Mordida,40.453979054331846,-3.6929731001841186,Mexican Restaurant
2361,602,CUATRO CAMINOS      ,Tako Away,40.448347235757005,-3.703631061488749,Taco Place
2362,602,CUATRO CAMINOS      ,Broker Café,40.45075349061756,-3.692243463015252,Café
2363,602,CUATRO CAMINOS      ,Casa Venancio,40.455004562466655,-3.7014580460349076,Spanish Restaurant
2364,602,CUATRO CAMINOS      ,la divina de castellana,40.45093473089114,-3.69050687695159,Gastropub
2365,602,CUATRO CAMINOS      ,Henninger,40.448248135894005,-3.6920759810757375,Restaurant
2366,602,CUATRO CAMINOS      ,Via Birra Madrid,40.45016346034849,-3.6918043408630026,Italian Restaurant
2367,602,CUATRO CAMINOS      ,Zeus Bar-cervecería,40.45235210011746,-3.6926486772470857,Tapas Restaurant
2368,602,CUATRO CAMINOS      ,La Chelinda,40.456565,-3.692438,Mexican Restaurant
2369,602,CUATRO CAMINOS      ,Tommy Mel's,40.45510189598991,-3.6942257188345446,Diner
2370,602,CUATRO CAMINOS      ,Taberna Casa Volapie,40.449231,-3.690105,Spanish Restaurant
2371,602,CUATRO CAMINOS      ,Dunkin' Coffee Bravo Murillo,40.45121203533531,-3.7035769969415924,Donut Shop
2372,602,CUATRO CAMINOS      ,Haya 11,40.45506916614042,-3.6925263027547564,Diner
2373,602,CUATRO CAMINOS      ,MasQMenos,40.450670616965375,-3.6913450817046742,Tapas Restaurant
2374,602,CUATRO CAMINOS      ,Ginos Castellana 83,40.448218,-3.691625,Italian Restaurant
2375,602,CUATRO CAMINOS      ,Cafeteria Estrecho,40.45325077266848,-3.7030092306907907,Café
2376,602,CUATRO CAMINOS      ,Consentido,40.45442819595337,-3.697135,Spanish Restaurant
2377,602,CUATRO CAMINOS      ,Burger King,40.4489,-3.7038195,Fast Food Restaurant
2378,602,CUATRO CAMINOS      ,El Candil,40.448638955823576,-3.691732289925881,Restaurant
2379,602,CUATRO CAMINOS      ,Los Álamos Food Premium Restaurant,40.45390254314378,-3.700813515824603,Burger Joint
2380,602,CUATRO CAMINOS      ,Volcanes,40.455123,-3.697717,Latin American Restaurant
2381,602,CUATRO CAMINOS      ,Negro y Blanco,40.45510393893634,-3.6985720378789093,Tapas Restaurant
2382,602,CUATRO CAMINOS      ,Restaurante El 31,40.45119961766036,-3.6924582808496784,Italian Restaurant
2383,602,CUATRO CAMINOS      ,La Vaca Argentina,40.44868088574278,-3.691747251404793,Argentinian Restaurant
2384,602,CUATRO CAMINOS      ,Chido,40.454246,-3.693342,Mexican Restaurant
2385,702,ARAPILES            ,Kitchen 154,40.43404639953008,-3.708184798637003,Restaurant
2386,702,ARAPILES            ,Washoku,40.43397429135628,-3.7081652879955502,Sushi Restaurant
2387,702,ARAPILES            ,Craft 19 - Craft Beer & Pastrami,40.4341,-3.70828,Sandwich Place
2388,702,ARAPILES            ,Casa Mundi,40.43624553252092,-3.7067866217788286,Spanish Restaurant
2389,702,ARAPILES            ,Vergüenza Ajena,40.43480162754748,-3.710237416045244,Café
2390,702,ARAPILES            ,Membibre,40.434911771333695,-3.7131862406723166,Spanish Restaurant
2391,702,ARAPILES            ,Burger Joint,40.433865,-3.702521,Burger Joint
2392,702,ARAPILES            ,Tripea,40.43410192774813,-3.7083307489803152,Restaurant
2393,702,ARAPILES            ,Rochela Restaurante,40.43357467651367,-3.7025253772735596,American Restaurant
2394,702,ARAPILES            ,The Little Big Cafe,40.43532948315671,-3.7127318786159136,Café
2395,702,ARAPILES            ,Chincha,40.4328986309047,-3.7096639681175656,Peruvian Restaurant
2396,702,ARAPILES            ,Tierra,40.436012441733304,-3.7130278899697866,Burrito Place
2397,702,ARAPILES            ,Bache Restaurante,40.43142837141736,-3.705362939487547,Spanish Restaurant
2398,702,ARAPILES            ,Cafetería HD,40.435980028882575,-3.713077234932736,Diner
2399,702,ARAPILES            ,Jleo's,40.433684262126114,-3.7037809195847498,Burrito Place
2400,702,ARAPILES            ,Mallorca,40.43445016308333,-3.7043098108900794,Bakery
2401,702,ARAPILES            ,The Toast,40.43430490522088,-3.7127575332843525,Sandwich Place
2402,702,ARAPILES            ,Las Hoces del Duratón,40.432518267155,-3.704748829219256,Café
2403,702,ARAPILES            ,Saint Georges,40.434168059314416,-3.702679574489593,Café
2404,702,ARAPILES            ,Goiko Grill,40.43439,-3.7101827,Burger Joint
2405,702,ARAPILES            ,El Imperio,40.43517883503206,-3.7102125741402934,Spanish Restaurant
2406,702,ARAPILES            ,El Llar,40.43498324676975,-3.7059926586286354,Spanish Restaurant
2407,702,ARAPILES            ,Mandioca,40.431805,-3.704789,Restaurant
2408,702,ARAPILES            ,Mawei,40.431751,-3.702413,Mexican Restaurant
2409,702,ARAPILES            ,Nap Neapolitan Authentic Pizza,40.431973548917014,-3.7021270584263055,Pizza Place
2410,702,ARAPILES            ,Pintan Tapas,40.433446793508764,-3.7103656491484878,Spanish Restaurant
2411,702,ARAPILES            ,Los Asturianos,40.43914235891993,-3.708280459027987,Spanish Restaurant
2412,702,ARAPILES            ,El 79,40.438446843360126,-3.7083169183211315,Seafood Restaurant
2413,702,ARAPILES            ,Taberna La Mina,40.43472146647036,-3.7019123891304377,Tapas Restaurant
2414,702,ARAPILES            ,Perrachica,40.43388311378871,-3.7029572592533584,Mediterranean Restaurant
2415,702,ARAPILES            ,Villa de Foz,40.432333451968645,-3.7027589508273544,Spanish Restaurant
2416,702,ARAPILES            ,Monkee Koffee,40.44054389059266,-3.7080952694648377,Café
2417,702,ARAPILES            ,Puntarena,40.43010374656428,-3.7094259738660185,Mexican Restaurant
2418,702,ARAPILES            ,Pasta Fresca,40.433855698705045,-3.7041494250297546,Italian Restaurant
2419,702,ARAPILES            ,Hanakura,40.43320835211966,-3.7007514432898816,Japanese Restaurant
2420,702,ARAPILES            ,Al Dente,40.43135917461102,-3.713408118794969,Pizza Place
2421,702,ARAPILES            ,Santa kafeina,40.43588487219563,-3.700121135074587,Café
2422,702,ARAPILES            ,Restaurante Sazadón,40.435872453254504,-3.7149724124416883,Spanish Restaurant
2423,702,ARAPILES            ,La Zamorana,40.431964311789955,-3.710390983069284,Spanish Restaurant
2424,702,ARAPILES            ,The Toast Tavern,40.434334,-3.713418,Gastropub
2425,702,ARAPILES            ,El Pontón,40.436999496303095,-3.7020558776675565,Spanish Restaurant
2426,702,ARAPILES            ,Granier,40.43290445433831,-3.7040394584549925,Bakery
2427,702,ARAPILES            ,El Greco,40.43170907334707,-3.7116196105320047,Tapas Restaurant
2428,702,ARAPILES            ,Mama Campo,40.43249282388868,-3.7007336486137055,Restaurant
2429,702,ARAPILES            ,Oh! Mandril,40.43597224518113,-3.7025007498911453,Tapas Restaurant
2430,702,ARAPILES            ,Orio Pan,40.435849115826294,-3.7043198413236746,Bakery
2431,702,ARAPILES            ,Casa Ananias,40.431157476137564,-3.7109750798996584,Spanish Restaurant
2432,702,ARAPILES            ,Sagaretxe,40.434362569943275,-3.7010497748126063,Tapas Restaurant
2433,702,ARAPILES            ,Asador El Pedrusco de Aldearcorvo,40.43395918570402,-3.7001826713209103,BBQ Joint
2434,702,ARAPILES            ,Restaurante Cafe Campiello,40.437080738500875,-3.702584170169327,Spanish Restaurant
2435,702,ARAPILES            ,La Creperie,40.43988105096357,-3.7107119871170595,Restaurant
2436,702,ARAPILES            ,El Ferry,40.43007712989796,-3.7041396050046913,Restaurant
2437,702,ARAPILES            ,Tequilería Güey,40.434014,-3.708162,Taco Place
2438,702,ARAPILES            ,La Lorena,40.4318393,-3.712739,Spanish Restaurant
2439,702,ARAPILES            ,Restaurante Nino Ferreira,40.43453640339943,-3.700649504113835,Spanish Restaurant
2440,702,ARAPILES            ,La Taberna de Moncloa,40.43538325748008,-3.714360850378719,Tapas Restaurant
2441,702,ARAPILES            ,Casa Ricardo Madrid,40.43416,-3.709906,Spanish Restaurant
2442,702,ARAPILES            ,Abolea,40.43013,-3.704106,Vegetarian / Vegan Restaurant
2443,702,ARAPILES            ,El loco Antonelli,40.431962,-3.701939,Restaurant
2444,702,ARAPILES            ,Los Cinco,40.43521156390063,-3.713203583589892,Bakery
2445,702,ARAPILES            ,Mandralisca,40.43188241188528,-3.702231484951544,Bistro
2446,702,ARAPILES            ,Mawey Taco Bar,40.43169363353131,-3.7023925781249996,Mexican Restaurant
2447,702,ARAPILES            ,Café Green Bakery,40.43310992156063,-3.7147437615717265,Salad Place
2448,702,ARAPILES            ,Ruta 20,40.43556100200729,-3.702256772949849,Tapas Restaurant
2449,702,ARAPILES            ,Taj Mahal,40.431175,-3.702033,Indian Restaurant
2450,702,ARAPILES            ,Gingerboy Take Away,40.43318435759304,-3.7007361178296048,Asian Restaurant
2451,702,ARAPILES            ,Bósforos Döner Kebap,40.43525283941884,-3.7124036815936723,Middle Eastern Restaurant
2452,702,ARAPILES            ,La Taberna de Paula,40.437661620368395,-3.7084011197378657,Café
2453,702,ARAPILES            ,La Tomata,40.431158357321806,-3.7019901343308472,Mexican Restaurant
2454,702,ARAPILES            ,Taberna Makandé,40.43714834223119,-3.7039780843811316,Spanish Restaurant
2455,702,ARAPILES            ,Aviburger,40.430386,-3.705754,Burger Joint
2456,702,ARAPILES            ,Llantén Veggiebar,40.432189,-3.702132,Vegetarian / Vegan Restaurant
2457,702,ARAPILES            ,San Bernardo 115,40.43261241567796,-3.704653788474711,Restaurant
2458,702,ARAPILES            ,cafeteando,40.433128,-3.700817,Café
2459,702,ARAPILES            ,Cantina Canalla,40.437056,-3.703687,Mexican Restaurant
2460,702,ARAPILES            ,Suchil 15,40.431849,-3.707307,Restaurant
2461,702,ARAPILES            ,Casa Adolfo,40.43621329598429,-3.704288195115987,Spanish Restaurant
2462,702,ARAPILES            ,Gonzalín,40.43377525473303,-3.703550456653662,Restaurant
2463,702,ARAPILES            ,Paulino de Quevedo,40.4329283820628,-3.7033349454844315,Restaurant
2464,702,ARAPILES            ,Los Chicos,40.433062982915295,-3.713394591001133,Spanish Restaurant
2465,702,ARAPILES            ,Pasta Pesto Pizza,40.43243761368886,-3.7132999585592916,Italian Restaurant
2466,702,ARAPILES            ,NO NA ME,40.429652589273594,-3.707777971739962,Japanese Restaurant
2467,702,ARAPILES            ,Old School Skaterock Shop,40.431756973074805,-3.701371533015889,Diner
2468,702,ARAPILES            ,Kloster,40.43110386831426,-3.701964227314411,German Restaurant
2469,702,ARAPILES            ,Mesón Río Nalón,40.4360741263673,-3.7055697873249756,Spanish Restaurant
2470,702,ARAPILES            ,El Rey de Tallarines,40.43147990617309,-3.702037522918468,Chinese Restaurant
2471,702,ARAPILES            ,Kiyota,40.43511512707084,-3.7075816399108574,Sushi Restaurant
2472,702,ARAPILES            ,La Rollerie,40.439270610718005,-3.712730964344872,Snack Place
2473,702,ARAPILES            ,Cafe Volare,40.43323745063177,-3.710365267972643,Café
2474,702,ARAPILES            ,Con Z,40.431072,-3.7021782,Bakery
2475,702,ARAPILES            ,La Ola,40.435244845539444,-3.7114270872612267,Mediterranean Restaurant
2476,702,ARAPILES            ,London,40.43183513203712,-3.712843647776263,Café
2477,702,ARAPILES            ,Arrocería Costa Blanca,40.43423474336497,-3.7043222508264884,Paella Restaurant
2478,702,ARAPILES            ,jleo's,40.43171875093985,-3.7105274850040337,Burrito Place
2479,702,ARAPILES            ,Cervecería El Jamón,40.43428470835298,-3.7013669451148443,Tapas Restaurant
2480,702,ARAPILES            ,Ciao da Vito,40.438844108211086,-3.7086428565060836,Pizza Place
2481,702,ARAPILES            ,Nevada,40.43877852207128,-3.7082747039949866,Café
2482,702,ARAPILES            ,Restaurante Zhang,40.437678964018275,-3.7040175698824425,Asian Restaurant
2483,702,ARAPILES            ,Entremigas,40.43453971060143,-3.700492655469042,Sandwich Place
2484,702,ARAPILES            ,Mar De Vigo,40.43590802928405,-3.7021532229788883,Seafood Restaurant
2485,802,FUENTELARREINA      ,El Viejo Almacén de Buenos Aires,40.48112446689104,-3.723373406964987,Argentinian Restaurant
2486,802,FUENTELARREINA      ,Tras Os Montes,40.491228423507934,-3.722156509633303,Seafood Restaurant
2487,802,FUENTELARREINA      ,Cala Millor,40.480250858453815,-3.7336134910583496,Bakery
2488,802,FUENTELARREINA      ,Ti amo,40.47614256104356,-3.7069891339355143,Italian Restaurant
2489,802,FUENTELARREINA      ,Cala Millor,40.48215283169287,-3.7121945987423244,Bakery
2490,802,FUENTELARREINA      ,El Asador Del Abad,40.47663141482432,-3.705835315101413,Restaurant
2491,802,FUENTELARREINA      ,Filandón,40.504795711613035,-3.7168228626251216,Mediterranean Restaurant
2492,802,FUENTELARREINA      ,Club de Tiro de Madrid,40.48803934127433,-3.7435111610820675,Restaurant
2493,802,FUENTELARREINA      ,alright,40.482940723240475,-3.7013534787001343,New American Restaurant
2494,802,FUENTELARREINA      ,Los Olmos,40.468606464702184,-3.722851039279752,Mediterranean Restaurant
2495,802,FUENTELARREINA      ,Madrid Delicia,40.45752784182868,-3.71207993936689,Café
2496,802,FUENTELARREINA      ,Singapur,40.489146191408715,-3.7247155491838666,Chinese Restaurant
2497,802,FUENTELARREINA      ,Casa Pepe,40.4720169233255,-3.712947580669026,Tapas Restaurant
2498,802,FUENTELARREINA      ,Restaurante Oriental Palace,40.464657624897576,-3.7211465984765897,Asian Restaurant
2499,802,FUENTELARREINA      ,Los Granadinos,40.481120234510705,-3.7209629332032335,Tapas Restaurant
2500,802,FUENTELARREINA      ,Rosca Pizza,40.47800570315461,-3.7102645346414156,Fast Food Restaurant
2501,802,FUENTELARREINA      ,Verdil,40.48637681842967,-3.7030418071369766,Mediterranean Restaurant
2502,802,FUENTELARREINA      ,Danny's Jazz,40.47381004659888,-3.724042522181196,Pizza Place
2503,802,FUENTELARREINA      ,Taberna Extremeña,40.476512326798954,-3.7054897687276305,Spanish Restaurant
2504,802,FUENTELARREINA      ,El Porche de Lazcano,40.49160407808783,-3.7048844051971725,Mediterranean Restaurant
2505,802,FUENTELARREINA      ,Limas,40.482212601,-3.701580534,Spanish Restaurant
2506,802,FUENTELARREINA      ,Cafeteria La Jaima,40.48713540324677,-3.7017767660229164,Café
2507,802,FUENTELARREINA      ,Zagros Dorger Kebab,40.47787707250722,-3.7108111037352667,Kebab Restaurant
2508,802,FUENTELARREINA      ,Bistrot,40.46661109163524,-3.7200686693749123,Spanish Restaurant
2509,802,FUENTELARREINA      ,Cañas y Tapas,40.47966042692163,-3.707328130124997,Tapas Restaurant
2510,802,FUENTELARREINA      ,TGB - The Good Burger,40.47951611211573,-3.7073983973328053,Burger Joint
2511,802,FUENTELARREINA      ,Peggy Sue's,40.476515451334066,-3.7181172323010694,Diner
2512,802,FUENTELARREINA      ,Dunkin' Coffee,40.4800101,-3.7074566,Donut Shop
2513,802,FUENTELARREINA      ,Bar El Plane,40.46599671738753,-3.7192017249448637,Spanish Restaurant
2514,802,FUENTELARREINA      ,Cafetería ESCP,40.471279,-3.749622,Deli / Bodega
2515,802,FUENTELARREINA      ,Pastelería Adolfo Lazcano,40.49193714872334,-3.7058448711033916,Café
2516,802,FUENTELARREINA      ,Ginos Mirasierra,40.49059779325799,-3.722262382507324,Italian Restaurant
2517,802,FUENTELARREINA      ,Faraday,40.496566520224086,-3.705010026940975,Restaurant
2518,802,FUENTELARREINA      ,Bar Puerta de Hierro,40.47001053382057,-3.7278282091641275,Snack Place
2519,802,FUENTELARREINA      ,Churreria Avenida,40.487003559763,-3.718925170142817,Café
2520,802,FUENTELARREINA      ,Hamburguesa Nostra,40.47960698637397,-3.7075789733216458,Burger Joint
2521,802,FUENTELARREINA      ,El Porrón,40.4751426676771,-3.711271874638148,Tapas Restaurant
2522,802,FUENTELARREINA      ,El 23,40.48716167476414,-3.701558938456168,Tapas Restaurant
2523,802,FUENTELARREINA      ,Lazcano,40.488187240299666,-3.716406624188502,Café
2524,802,FUENTELARREINA      ,Domino's Pizza,40.482675441978536,-3.706480391390721,Pizza Place
2525,802,FUENTELARREINA      ,McDonald's,40.479476317422204,-3.7078357692873634,Fast Food Restaurant
2526,802,FUENTELARREINA      ,Bonsai,40.485790636220706,-3.7181860133885922,Chinese Restaurant
2527,802,FUENTELARREINA      ,Ginos Vaguada,40.47963877846194,-3.708121596005011,Italian Restaurant
2528,802,FUENTELARREINA      ,Burger King,40.46101040458543,-3.758098326139017,Fast Food Restaurant
2529,802,FUENTELARREINA      ,Bar Del Club De Campo Villa De Madrid,40.451077576546844,-3.754755894632999,Café
2530,802,FUENTELARREINA      ,barra de pintxos,40.492884,-3.707616,Breakfast Spot
2531,802,FUENTELARREINA      ,Restaurante La Dehesa,40.456995983439235,-3.711750237382017,Spanish Restaurant
2532,802,FUENTELARREINA      ,El Jardín de Somontes,40.48971424049696,-3.7572013874556505,Spanish Restaurant
2533,802,FUENTELARREINA      ,Telepizza,40.47755044987369,-3.699444076393928,Pizza Place
2534,802,FUENTELARREINA      ,Restaurante El Tejar de Somontes,40.47934070912954,-3.753346350631653,Spanish Restaurant
2535,802,FUENTELARREINA      ,"Restaurante ""La Perdiz"" (Somontes)",40.493014748701846,-3.757332141129043,Restaurant
2536,802,FUENTELARREINA      ,sushicome,40.483227,-3.702583,Sushi Restaurant
2537,802,FUENTELARREINA      ,Babel,40.48330684776027,-3.701960201335517,Tapas Restaurant
2538,802,FUENTELARREINA      ,La Tagliatella,40.479427,-3.7080097,Italian Restaurant
2539,802,FUENTELARREINA      ,Telepizza,40.48515467116376,-3.7000138824050013,Pizza Place
